Username,Video Title,Published At
SeattleChannel21,"Parks, Public Utilities & Technology Committee 03/27/24",2024-03-27T23:42:22Z
SeattleChannel21,Housing and Human Services Committee 3/27/2024,2024-03-27T19:44:51Z
SeattleChannel21,Seattle City Council Meeting 03/26/2024,2024-03-26T22:28:49Z
SeattleChannel21,Public Safety Committee 3/26/2024,2024-03-26T20:11:25Z
SeattleChannel21,Council Briefing 3/25/2024,2024-03-26T17:29:46Z
SeattleChannel21,Councilmembers Saka & Woo address rise in gun violence on Council Edition,2024-03-25T16:13:41Z
SeattleChannel21,City Inside/Out: Can Seattle's growth roadmap tackle affordable housing challenge?,2024-03-22T21:57:57Z
SeattleChannel21,Land Use Committee 3/20/2024,2024-03-21T00:37:59Z
SeattleChannel21,Book Lust with Nancy Pearl: Kevin O'Brien's new historic fiction puts WWII-era Seattle on edge,2024-03-20T20:49:28Z
SeattleChannel21,"State of Africatown 2024: Celebrating history, taking action",2024-03-20T19:19:44Z
SeattleChannel21,"Finance, Native Comm. & Tribal Govts. Mtg. 03/20/24",2024-03-20T17:22:13Z
SeattleChannel21,Seattle City Council Meeting 03/19/2024,2024-03-19T22:23:43Z
SeattleChannel21,Leaders celebrate nation's first business community property ownership program,2024-03-19T22:09:37Z
SeattleChannel21,Transportation Committee 3/19/2024,2024-03-19T21:03:19Z
SeattleChannel21,Town Square: State of Downtown 2024: Connection & Community,2024-03-19T19:16:15Z
SeattleChannel21,Council Briefing 3/18/2024,2024-03-19T16:29:19Z
SeattleChannel21,Mayor announces Seattle preschool program expansion,2024-03-18T20:36:01Z
SeattleChannel21,Luck of the Irish brings sun & cheer for annual St. Patrick's Day Parade,2024-03-18T19:39:59Z
SeattleChannel21,"Sustainability, City Light, Arts and Culture Committee 3/15/2024",2024-03-15T18:14:14Z
SeattleChannel21,Mayor holds public forum to discuss Creating a Safer Seattle,2024-03-15T03:47:38Z
SeattleChannel21,"Governance, Accountability & Economic Development Committee 2/14/2024",2024-03-15T00:37:16Z
SeattleChannel21,"From housing to citizen initiatives, inside Olympia's short legislative session",2024-03-14T23:03:15Z
SeattleChannel21,"Libraries, Education & Neighborhoods Committee 03/14/2024",2024-03-14T18:37:27Z
SeattleChannel21,Shaun Scott presents "Heartbreak City",2024-03-14T17:43:35Z
SeattleChannel21,"Parks, Public Utilities & Technology Committee 03/13/24",2024-03-14T00:04:35Z
SeattleChannel21,The inspiring history & legacy of UW women's rowing,2024-03-13T23:34:44Z
SeattleChannel21,Housing & Human Services Mtg. 03/13/2024,2024-03-13T20:59:01Z
SeattleChannel21,"Mayor, Seattle Fire rolls out medication treatment program",2024-03-13T17:45:49Z
SeattleChannel21,"Seattle author Ijeoma Oluo on latest book, ""Be a Revolution,"" and its application in everyday life",2024-03-13T16:55:34Z
SeattleChannel21,Seattle City Council Meeting 03/12/2024,2024-03-12T22:20:14Z
SeattleChannel21,Public Safety Committee 3/12/2024,2024-03-12T20:53:57Z
SeattleChannel21,"CityStream: UW women's rowing, paragliding at Poo Poo Point & more",2024-03-12T20:04:58Z
SeattleChannel21,CityStream: The Arc of King County empowers individuals with developmental disabilities,2024-03-12T19:51:07Z
SeattleChannel21,CityStream: Paraglider with cerebral palsy reclaims the skies thanks to Project Airtime,2024-03-12T19:49:21Z
SeattleChannel21,CityStream: UW women's rowing rises from humble beginnings to national glory,2024-03-12T19:49:08Z
SeattleChannel21,Council Briefing 3/11/2024,2024-03-12T01:22:38Z
SeattleChannel21,Land Use Committee 3/6/2024,2024-03-07T01:07:35Z
SeattleChannel21,Confronting Hate Together: The Power of Community,2024-03-07T00:11:00Z
SeattleChannel21,"Finance, Native Comm. & Tribal Govts. Mtg. 03/06/24",2024-03-06T20:34:18Z
SeattleChannel21,Seattle City Council Meeting 03/05/24,2024-03-06T00:27:51Z
SeattleChannel21,Transportation Committee 3/5/2024,2024-03-05T21:13:04Z
SeattleChannel21,Seattle City Council Briefing 3/4/2024,2024-03-05T00:34:12Z
SeattleChannel21,Untold Stories of Mental Health,2024-03-01T21:59:12Z
SeattleChannel21,Front Row: Bailadores de Bronce,2024-03-01T21:54:12Z
SeattleChannel21,Arundel Books' journey from press publisher to literary hub,2024-03-01T19:37:08Z
SeattleChannel21,Baso Fibonacci illuminates humanity through art,2024-03-01T19:35:29Z
SeattleChannel21,Creatives mark 20 years of turning dream into a reality with Ballard art hub,2024-03-01T19:33:46Z
SeattleChannel21,Painter Liz Tran uses color to activate her 'brain & heart',2024-03-01T19:32:29Z
SeattleChannel21,Remembering Susie Tennant: A guiding light in the Northwest music scene,2024-03-01T19:31:10Z
SeattleChannel21,Art Zone with Nancy Guppy 3/1/24,2024-03-01T19:30:03Z
SeattleChannel21,"Sustainability, City Light, Arts & Culture Committee 3/1/2024",2024-03-01T19:26:07Z
SeattleChannel21,King County's growing homelessness epidemic sparks calls for results & accountability,2024-02-29T15:59:42Z
SeattleChannel21,"Parks, Public Utilities & Technology Committee 2/28/2024",2024-02-29T01:31:29Z
SeattleChannel21,Waterfront project will restore native plants & Salish stories,2024-02-29T00:40:00Z
SeattleChannel21,"CityStream: 50-year Reunions, Cinematic Returns, Baseball, and Black History Month",2024-02-28T22:54:41Z
SeattleChannel21,Housing & Human Services Committee 2/28/2024,2024-02-28T20:15:59Z
SeattleChannel21,"City Council Meeting February 27, 2024",2024-02-28T03:07:13Z
SeattleChannel21,Public Safety Committee 2/27/2024,2024-02-27T22:21:21Z
SeattleChannel21,Town Square: History Caf¨¦: Records of Homelessness,2024-02-27T19:49:25Z
SeattleChannel21,Local author reunites with life-changing Franklin High School teacher,2024-02-27T17:13:59Z
SeattleChannel21,Iconic downtown movie theater makes cinematic return,2024-02-27T17:13:45Z
SeattleChannel21,Seattle City Council Briefing 2/26/2024,2024-02-27T00:05:23Z
SeattleChannel21,"Libraries, Education & Neighborhoods Committee 2/22/2024",2024-02-22T19:39:24Z
SeattleChannel21,"Explore the ""strange subject matter"" of novel ""Dayswork,"" by Jennifer Habel and Chris Bachelder",2024-02-22T17:40:13Z
SeattleChannel21,Land Use Committee 2/21/2024,2024-02-22T04:19:34Z
SeattleChannel21,"Finance, Native Communities and Tribal Governments Committee 2/21/2024",2024-02-21T21:06:07Z
SeattleChannel21,Mayor Bruce Harrell delivers 2024 State of the City address,2024-02-21T00:46:45Z
SeattleChannel21,"City Council Meeting February 20, 2024",2024-02-20T23:50:10Z
SeattleChannel21,Transportation Committee 2/20/2024,2024-02-20T21:16:46Z
SeattleChannel21,Seattle U Conversations: Seattle City Council's six fresh faces,2024-02-17T00:00:39Z
SeattleChannel21,"Sustainability, City Light, Arts and Culture Committee 2/16/2024",2024-02-16T21:36:12Z
SeattleChannel21,"Parks, Public Utilities & Technology Committee 2/14/2024",2024-02-15T01:28:59Z
SeattleChannel21,Housing and Human Services Committee 2/14/2024,2024-02-14T23:34:01Z
SeattleChannel21,City leaders & community members raise Black Liberation Flag over Seattle City Hall,2024-02-14T20:03:59Z
SeattleChannel21,"City Council Meeting February 13, 2024",2024-02-14T00:05:55Z
SeattleChannel21,G¨¹lg¨¹n Kayim is sworn in as director of Seattle's Office of Arts & Culture,2024-02-13T23:54:34Z
SeattleChannel21,Seattle chosen as host city for National Minority Supplier Development Council Business Econ. Forum,2024-02-13T23:02:37Z
SeattleChannel21,Public Safety Committee Agenda 2/13/2024,2024-02-13T21:30:17Z
SeattleChannel21,Seattle City Council Briefing 2/12/2024,2024-02-13T00:19:30Z
SeattleChannel21,Council Edition: Councilmember Woo integrates her cultural heritage into leadership style,2024-02-12T22:24:06Z
SeattleChannel21,City Inside/Out: Washington voters' deepfake dilemma in 2024 elections,2024-02-09T21:06:24Z
SeattleChannel21,Seattle City Council officially recognizes Lunar New Year as citywide holiday,2024-02-09T20:32:12Z
SeattleChannel21,"Governance, Accountability & Economic Development Committee 2/8/2024",2024-02-09T01:27:56Z
SeattleChannel21,"Libraries, Education & Neighborhoods Committee 2/8/2024",2024-02-08T19:41:06Z
SeattleChannel21,Land Use Committee 2/7/2024,2024-02-08T04:04:22Z
SeattleChannel21,"CityStream: Free Medical, Dental & Vision Care Clinic",2024-02-07T23:42:22Z
SeattleChannel21,"City celebrates affordable housing investments, anti-displacement achievements",2024-02-07T23:29:28Z
SeattleChannel21,"Seattle/King County Clinic, where compassion meets healthcare for all",2024-02-07T22:40:36Z
SeattleChannel21,"Volunteers power Seattle/King County Clinic, bridging language gaps & specialties",2024-02-07T21:57:34Z
SeattleChannel21,From diagnosis to action: SKCC's lab tests provide critical insights for patients,2024-02-07T21:54:37Z
SeattleChannel21,Seattle/King County Clinic provides visionary experience with eyecare,2024-02-07T20:50:47Z
SeattleChannel21,The Herculean task of stocking Seattle/King County Clinic's supplies,2024-02-07T20:33:13Z
SeattleChannel21,Seattle IT lends helping hand for annual Seattle/King County Clinic,2024-02-07T20:09:32Z
SeattleChannel21,"From hammer to heel, the story behind Leolo's bespoke shoe craftsmanship",2024-02-07T17:18:45Z
SeattleChannel21,Seattle City Council Meeting 2/6/2024,2024-02-07T00:31:37Z
SeattleChannel21,Transportation Committee 2/6/2024,2024-02-06T21:02:39Z
SeattleChannel21,Seattle City Council Briefing 2/5/2024,2024-02-06T01:33:21Z
SeattleChannel21,"Mayor Harrell, city leaders break ground on Fire Station 31",2024-02-05T21:58:54Z
SeattleChannel21,Town Square: The Seattle Times Pictures of the Year 2023,2024-02-02T00:49:09Z
SeattleChannel21,Seattle City Council Meeting 1/30/2024,2024-01-31T00:50:15Z
SeattleChannel21,"Council Edition: New faces, fresh perspectives, and Position 8 debate",2024-01-30T20:19:28Z
SeattleChannel21,"City of Seattle announces battery ban, highlights fire risk when batteries are thrown in the garbage",2024-01-30T02:06:04Z
SeattleChannel21,Seattle City Council Briefing 1/29/2024,2024-01-30T00:37:42Z
SeattleChannel21,City Inside/Out: Cities are feeling the pressure as lawmakers push for more affordable housing,2024-01-26T23:32:43Z
SeattleChannel21,Mayor Harrell announces FTA funding for new RapidRide J Line,2024-01-26T23:20:47Z
SeattleChannel21,Art Zone: Expect the unexpected at Mini Mart City Park,2024-01-25T23:31:04Z
SeattleChannel21,Art Zone: Iconic Cinerama returns as SIFF Cinema Downtown,2024-01-25T23:26:36Z
SeattleChannel21,Art Zone: Artist¡¯s tribute to Metro's No. 7 bus line celebrates community,2024-01-25T22:33:48Z
SeattleChannel21,"Art Zone with Nancy Guppy: Mini Mart City Park, SIFF Cinema Downtown, No. 7 bus mural & more!",2024-01-25T22:12:54Z
SeattleChannel21,"From science to sizzle, acclaimed chef J. Kenji L¨®pez-Alt shares the art of wok cooking",2024-01-25T18:30:14Z
SeattleChannel21,Mayor Bruce Harrell joins groundbreaking for Waterfront Park improvement project,2024-01-24T22:51:32Z
SeattleChannel21,Councilmember Tanya Woo answers questions after being appointed to fill position 8 vacancy,2024-01-24T01:49:19Z
SeattleChannel21,"City Council Meeting January 23, 2024",2024-01-24T01:10:24Z
SeattleChannel21,"CityStream: Aerial art, Curbside EV charging, New life in retired Georgetown Steam Plant",2024-01-23T22:03:09Z
SeattleChannel21,Renowned sculptor John Grade's suspended splendor in Arboretum,2024-01-23T21:56:36Z
SeattleChannel21,City Light eases electric vehicle concerns with new charging stations,2024-01-23T21:54:25Z
SeattleChannel21,Seattle City Council Special Meeting of 1/22/2024,2024-01-23T21:13:24Z
SeattleChannel21,The Georgetown Steam Plant buzzes with life as an arts and events space,2024-01-23T20:12:16Z
SeattleChannel21,Seattle City Council Briefing 1/22/2024,2024-01-23T01:03:12Z
SeattleChannel21,Community Forum on Council Vacancy Position 8,2024-01-19T05:20:38Z
SeattleChannel21,"Over 1,000 unite for annual MLK Jr. Day March",2024-01-16T23:47:40Z
SeattleChannel21,"City Council Meeting January 16, 2024",2024-01-16T23:36:41Z
SeattleChannel21,City Council Special Meeting 1/12/2024,2024-01-13T00:55:47Z
SeattleChannel21,City Council Special Meeting Executive Session 1/12/2024,2024-01-12T19:56:34Z
SeattleChannel21,Federal grant helps power Seattle's sustainable shift with salvaged wood warehouse,2024-01-11T17:33:25Z
SeattleChannel21,Art Zone celebrates creativity with this look back at memorable stories from 2023,2024-01-10T20:18:31Z
SeattleChannel21,"City Council Meeting January 9, 2024",2024-01-09T23:01:47Z
SeattleChannel21,Seattle City Council Briefing 1/8/2024,2024-01-09T01:33:32Z
SeattleChannel21,Community Stories: We Hereby Refuse: The Akutsu Family Resists,2024-01-08T20:03:31Z
SeattleChannel21,Mayor Harrell recalls UW's underdog triumph in 1978 Rose Bowl,2024-01-06T00:46:20Z
SeattleChannel21,Five fresh faces take oath of office for Seattle City Council,2024-01-04T18:20:33Z
SeattleChannel21,Seattle City Council 1/2/2024,2024-01-03T02:12:50Z
SeattleChannel21,mam's books opens a new chapter for Chinatown-International District,2023-12-22T19:30:07Z
SeattleChannel21,City Inside/Out: Unpacking 2023¡¯s top Seattle stories with seasoned reporters,2023-12-20T16:40:38Z
SeattleChannel21,Book Lust with Nancy Pearl: Daniel James Brown talks about his book "The Boys in the Boat",2023-12-19T01:08:38Z
SeattleChannel21,"In face of challenges, Seattle leaders bet on Dual Dispatch to improve public safety",2023-12-15T22:50:41Z
SeattleChannel21,Mayor Harrell welcomes incoming councilmembers,2023-12-15T22:34:32Z
SeattleChannel21,Jenifer Chao sworn in as director of the Department of Neighborhoods,2023-12-15T21:36:45Z
SeattleChannel21,Outgoing council president Juarez reflects on legacy; North Seattle's future,2023-12-15T20:59:06Z
SeattleChannel21,"Seattle Parks Chief, AP Diaz, champions thriving future for city's parks",2023-12-14T20:16:18Z
SeattleChannel21,Behind the keys: Pianist Billy Stover's passion for nurturing musical talent,2023-12-14T16:48:23Z
SeattleChannel21,Seattle's Chao-Chen Yang's photography takes center stage at Cascadia Art Museum,2023-12-14T16:46:49Z
SeattleChannel21,Art Zone: Selena Kearney's photography explores the weight of cultural appropriation,2023-12-14T16:46:22Z
SeattleChannel21,"Art Zone: Behind lens with Selena Kearney, pianist Billy Stover & more",2023-12-14T16:45:49Z
SeattleChannel21,Mayor Harrell Signs Building Emissions Performance Standard (BEPS) Legislation into Law,2023-12-13T21:37:56Z
SeattleChannel21,Economic and Revenue Forecast Council meeting of 12/13/23,2023-12-13T20:49:34Z
SeattleChannel21,Seattle City Council 12/12/2023,2023-12-13T03:19:46Z
SeattleChannel21,"From Rainier Valley roots to community leader, meet new Office for Civil Rights director",2023-12-12T23:08:27Z
SeattleChannel21,Public Safety & Human Services Committee 12/12/23,2023-12-12T21:22:05Z
SeattleChannel21,Seattle City Council Briefing 12/11/23,2023-12-12T01:46:23Z
SeattleChannel21,Land Use Committee Special Meeting 11/29/23,2023-12-09T00:50:04Z
SeattleChannel21,"Neighborhoods, Education, Civil Rights and Culture Committee 12/8/23",2023-12-08T19:23:05Z
SeattleChannel21,Select Committee on Climate Action 12/7/23,2023-12-07T19:44:02Z
SeattleChannel21,Public Assets & Homelessness Committee 12/6/23,2023-12-07T01:32:57Z
SeattleChannel21,"Mayor, Consul-General of Japan unveil commemorative plaque by cherry blossom trees",2023-12-07T00:17:49Z
SeattleChannel21,City Council 12/5/23,2023-12-06T22:00:27Z
SeattleChannel21,King County's 2023 Behavioral Health Legislative Forum,2023-12-05T23:23:45Z
SeattleChannel21,Committee on Transportation and Seattle Public Utilities 12/5/22,2023-12-05T22:23:04Z
SeattleChannel21,What you should know about lithium-ion batteries,2023-12-05T22:00:18Z
SeattleChannel21,"CityStream: Species Restoration, Battery Safety & Turning Down the Volume",2023-12-05T21:59:39Z
SeattleChannel21,Conservation efforts help revive native Puget Sound shellfish,2023-12-05T21:33:22Z
SeattleChannel21,Seattle City Council Briefing 12/4/23,2023-12-05T00:06:33Z
SeattleChannel21,City Inside/Out: Tukwila church becomes ground zero for asylum seeker crisis,2023-12-01T23:15:19Z
SeattleChannel21,In Search of No-No Boy,2023-12-01T01:24:50Z
SeattleChannel21,Councilmember Lewis reflects back on his term serving District 7,2023-11-30T20:02:45Z
SeattleChannel21,"Select Budget Committee November 30, 2023",2023-11-30T19:34:33Z
SeattleChannel21,Front Row: Jazz In The City's: Jazz=Culture,2023-11-30T18:38:54Z
SeattleChannel21,Seattle City Council Land Use Committee Special Meeting 11/29/23,2023-11-30T02:32:13Z
SeattleChannel21,Video tribute to videographer Tom Speer,2023-11-29T23:05:25Z
SeattleChannel21,Select Committee on Climate Action 11/29/23,2023-11-29T20:40:39Z
SeattleChannel21,Public Safety and Human Services Committee 11/28/23,2023-11-28T19:37:51Z
SeattleChannel21,Council Briefing 11/27/23,2023-11-27T23:14:04Z
SeattleChannel21,Seattle City Council 11/21/23,2023-11-22T07:21:49Z
SeattleChannel21,The Postwar Seattle Chinatown of John Okada,2023-11-21T23:30:55Z
SeattleChannel21,Seattle Park District Board Meeting 11/20/23,2023-11-20T20:56:13Z
SeattleChannel21,Select Budget Committee 11/20/23,2023-11-20T18:42:35Z
SeattleChannel21,"Seattle receives $4M grant for solid waste infrastructure, environmental sustainability efforts",2023-11-16T23:35:35Z
SeattleChannel21,Seattle City Council Select Budget Committee 11/15/23 Session II,2023-11-16T01:44:16Z
SeattleChannel21,Seattle City Council Select Budget Committee 11/15/23 Session I,2023-11-15T21:12:37Z
SeattleChannel21,"Select Budget Committee November 14, 2023 Session II",2023-11-15T03:37:18Z
SeattleChannel21,CityStream: Alyssa London¡¯s Culture Story,2023-11-15T01:19:53Z
SeattleChannel21,CityStream: New Fred Hutch Addition Puts Patients First,2023-11-15T01:19:27Z
SeattleChannel21,"CityStream: Culture Story, Relics Returned & Considerate Care",2023-11-15T01:19:15Z
SeattleChannel21,Seattle City Council Select Budget Committee 11/14/2023 Session I,2023-11-14T22:52:53Z
SeattleChannel21,Seattle City Council Select Budget Committee Public Hearing 11/13/23,2023-11-14T22:27:33Z
SeattleChannel21,Seattle City Council Select Budget Committee 11/13/23 Session II,2023-11-14T01:18:54Z
SeattleChannel21,"Seattle City Council Select Budget Committee November 12, 2023 Session I",2023-11-13T22:15:26Z
SeattleChannel21,City Inside/Out: Are Seattle's politics shifting? Experts weigh in on early vote count.,2023-11-09T23:43:51Z
SeattleChannel21,"Art Zone takes flight with glass artist Cappy Thompson, Seattle Rep & more",2023-11-09T20:45:56Z
SeattleChannel21,Conservationist Chris Maynard's intricate avian art,2023-11-09T20:43:18Z
SeattleChannel21,Stories in glass & grisaille: The rich artistic world of Cappy Thompson,2023-11-09T20:38:57Z
SeattleChannel21,From page to stage: Seattle Rep's 'Little Women' costume creations,2023-11-09T20:35:21Z
SeattleChannel21,"Museum of Flight exhibit soars with the awe, joy & love of flight",2023-11-09T20:34:03Z
SeattleChannel21,Art Zone celebrates the life & legacy of Jen¨¢ Cane,2023-11-09T20:25:20Z
SeattleChannel21,City Council 11/7/23,2023-11-08T04:19:48Z
SeattleChannel21,Seattle University Conversations: Exploring the nexus of mental health & politics,2023-11-03T16:19:59Z
SeattleChannel21,Mayor Harrell signs new Executive Order to expand contracting equity with the City,2023-11-01T22:28:24Z
SeattleChannel21,"Author and Illustrator Josh Tuininga discusses new graphic novel, ¡°We Are Not Strangers¡±",2023-11-01T00:17:23Z
SeattleChannel21,Scarecrow Video celebrates 35 years of movie magic,2023-10-31T21:17:02Z
SeattleChannel21,"Calvary Cemetery, where Seattle's prominent figures rest & history lives on",2023-10-31T20:53:15Z
SeattleChannel21,"CityStream: FBI 101, Traveling Judge & Scarecrow Video",2023-10-31T20:50:12Z
